human_id,Symbol,Pattern,Status_Hoang_et_al,Hoang_et_al_lfc,Hoang_et_al_padj,Status_Govaere_et_al,Govaere_et_al_lfc,Govaere_et_al_padj,Status_In_house_MCD,In_house_MCD_lfc,In_house_MCD_padj,Status_External_MCD_1,External_MCD_1_lfc,External_MCD_1_padj,Status_External_MCD_2,External_MCD_2_lfc,External_MCD_2_padj
ENSG00000140280,LYSMD2,"UP in 3 (In_house_MCD,External_MCD_1,External_MCD_2) | DOWN in 1 (Govaere_et_al)",NS,0.413349209571371,0.247755873353459,DOWN,-0.917490075034899,1.45384913396429e-12,UP,1.5266556393305102,2.3574142347612703e-11,UP,2.988788536331424,4.659821275055746e-08,UP,2.24491748275344,0.0132473425992573
ENSG00000130158,DOCK6,UP in 1 (Govaere_et_al) | DOWN in 1 (External_MCD_1),NS,0.293806861797921,0.284407797628671,UP,0.816760779145259,0.0004471539176577,NS,-0.6443468972870965,0.0226473866215237,DOWN,-1.0753126695665731,7.560287566306769e-06,NS,0.3411529317491314,0.5030012981418402
ENSG00000164068,RNF123,UP in 1 (Govaere_et_al) | DOWN in 1 (External_MCD_1),NS,0.0285892375857316,0.926451555625659,UP,1.25962890394247,3.01723672909087e-23,NS,-0.4755130378996846,0.0597836352439598,DOWN,-0.91660526204583,1.614472248062049e-09,NS,-0.3206432001159128,0.5109539983538367
ENSG00000161031,PGLYRP2,"UP in 1 (Govaere_et_al) | DOWN in 2 (External_MCD_1,External_MCD_2)",NS,-0.15156592478371,0.739079813245087,UP,1.27207399681695,9.888350540282119e-11,NS,0.2232800585708534,0.2432682902263818,DOWN,-1.0946421998138194,4.780218259672044e-09,DOWN,-1.1066557968930135,0.0001255167751502
ENSG00000166148,AVPR1A,"UP in 1 (Hoang_et_al) | DOWN in 2 (Govaere_et_al,External_MCD_2)",UP,1.75847176568354,0.0182509966655178,DOWN,-1.6360631373183,9.44637455433608e-05,NS,-0.5030118128547529,0.020144213798384,NS,-0.5993564001164965,0.125307520389048,DOWN,-2.0722409464418785,1.5487084384004701e-07
ENSG00000185267,CDNF,UP in 1 (External_MCD_1) | DOWN in 1 (Govaere_et_al),NS,-0.681485823036812,0.0101349534653359,DOWN,-0.90803541881404,4.24436828438825e-09,NS,-0.0007920162101164,0.9981084205479634,UP,1.5904733554666124,3.7089881474217387e-07,NS,-0.1074706644311067,0.9533179816087116
ENSG00000109758,HGFAC,"UP in 1 (Govaere_et_al) | DOWN in 2 (External_MCD_1,External_MCD_2)",NS,0.0585537200456417,0.915751971197494,UP,1.18120525203567,0.0004817779259624,NS,-0.192538049439238,0.4628090487221464,DOWN,-1.384266149056016,1.1557040939237153e-19,DOWN,-1.1187896656611551,0.0042428512516152
ENSG00000128228,SDF2L1,"UP in 1 (Hoang_et_al) | DOWN in 3 (In_house_MCD,External_MCD_1,External_MCD_2)",UP,0.82763298655103,0.0116124932002993,NS,0.367463834560438,0.153411369786721,DOWN,-0.9326453539874175,5.512788006989843e-05,DOWN,-1.601308143447226,1.3601035675279498e-08,DOWN,-1.2901215451860868,1.8712325110374084e-05
ENSG00000241119,UGT1A9,"UP in 3 (Govaere_et_al,In_house_MCD,External_MCD_1) | DOWN in 1 (External_MCD_2)",NS,0.37761722040145,0.292725358285629,UP,1.67904520721485,1.25992705858835e-10,UP,1.4214868500561275,1.0128984522082106e-06,UP,2.037331586291966,1.828650583584709e-09,DOWN,-2.84154639016874,6.044064726602614e-10
ENSG00000136463,TACO1,UP in 1 (Govaere_et_al) | DOWN in 1 (External_MCD_2),NS,0.0186984583452823,0.959785524523616,UP,0.894393579377936,4.6105162836742e-08,NS,-0.5386575637483891,0.0002600638006591,NS,-0.5237262269829057,0.0078868982831206,DOWN,-0.8407897322861054,0.0495881261240822
ENSG00000159650,UROC1,"UP in 1 (Govaere_et_al) | DOWN in 2 (In_house_MCD,External_MCD_1)",NS,-0.3280420302406,0.40927046932156,UP,0.877737473649258,1.99997401974901e-07,DOWN,-0.9018625323338156,0.000424876852078,DOWN,-1.3265739864636297,4.451891612268389e-08,NS,-0.6750776846984865,0.1538449847873561
ENSG00000089775,ZBTB25,UP in 1 (External_MCD_2) | DOWN in 1 (Govaere_et_al),NS,0.0356631315916364,0.857660560041981,DOWN,-0.890565695203295,2.00027292222159e-12,NS,0.0491369644208889,0.8215072847725222,NS,0.3431430246797119,0.1955135548079576,UP,1.326411412324571,0.0035677144525992
ENSG00000172530,BANP,UP in 1 (Govaere_et_al) | DOWN in 1 (External_MCD_1),NS,-0.139767060510814,0.65043861157642,UP,1.13252836662521,1.20491277945743e-10,NS,-0.025523820192279,0.9349631752119943,DOWN,-0.9147626868163458,2.8024784992567983e-06,NS,0.1245440380853519,0.8870171550583248
ENSG00000170266,GLB1,UP in 1 (Govaere_et_al) | DOWN in 1 (External_MCD_1),NS,0.317847511713338,0.0269509401386839,UP,1.12292144093039,3.26881569669659e-14,NS,-0.1117359898085276,0.6893979531425941,DOWN,-1.1547377914395285,3.626804658135015e-14,NS,0.3677771097576425,0.6305543542945222
ENSG00000149809,TM7SF2,"UP in 1 (Govaere_et_al) | DOWN in 3 (In_house_MCD,External_MCD_1,External_MCD_2)",NS,0.572440291205091,0.410352902998429,UP,1.0529942845202,4.22261305450193e-05,DOWN,-2.469403838837996,1.8307759946450257e-70,DOWN,-3.276930156879736,6.585481925174254e-67,DOWN,-1.6405130291666208,7.62732781094864e-06
ENSG00000105825,TFPI2,"UP in 1 (Hoang_et_al) | DOWN in 4 (Govaere_et_al,In_house_MCD,External_MCD_1,External_MCD_2)",UP,0.848187707169434,0.0929927193249614,DOWN,-1.03181244264931,0.026270136149385,DOWN,-0.960639389213532,0.000126479427435,DOWN,-1.5439400540956267,2.048126248820732e-35,DOWN,-0.9294340362598345,0.0012011140970986
ENSG00000118292,C1orf54,"UP in 2 (In_house_MCD,External_MCD_2) | DOWN in 1 (Govaere_et_al)",NS,0.589638092544512,0.186025112674772,DOWN,-1.05816179651141,7.03224363121176e-08,UP,0.8006574406687648,0.0020623389625792,NS,-0.1557409605907027,0.7840404406091043,UP,2.490259588897813,0.0043595089307519
ENSG00000049540,ELN,"UP in 2 (External_MCD_1,External_MCD_2) | DOWN in 1 (Hoang_et_al)",DOWN,-0.888017532745773,0.0516915699725678,NS,-0.565078479161173,0.146237497586479,NS,0.4990144833131106,0.0712397916707836,UP,2.108212864597792,2.6750979523733094e-12,UP,1.241798465802742,0.0021779531089727
ENSG00000145088,EAF2,UP in 1 (External_MCD_1) | DOWN in 1 (Govaere_et_al),NS,0.594539400402568,0.107451623753776,DOWN,-0.979199605865199,2.21036819159351e-05,NS,-0.2297445622632788,0.3193992656883649,UP,1.0127653802712382,0.0222231095135176,NS,0.887681725587192,0.2763749228839199
ENSG00000169744,LDB2,UP in 1 (External_MCD_2) | DOWN in 1 (External_MCD_1),NS,-0.0461302012184133,0.873920023254624,NS,-0.642958513847399,0.0019098401112945,NS,0.1578420770482601,0.4533787570607357,DOWN,-0.8053324656540539,0.006441186048506,UP,1.0323171459125091,0.0642457089078166
ENSG00000074800,ENO1,"UP in 2 (Govaere_et_al,In_house_MCD) | DOWN in 1 (External_MCD_2)",NS,0.462016911663692,0.0408771533851511,UP,1.01045315049339,6.667512184525081e-24,UP,0.8000509119974325,0.0016390615057413,NS,0.3209721548991274,0.0204611292280452,DOWN,-0.9853643309693596,0.0025581403253475
ENSG00000177989,CIMAP1B,"UP in 1 (Hoang_et_al) | DOWN in 2 (In_house_MCD,External_MCD_1)",UP,0.807786815375727,0.0273059293856856,NS,0.481569260716902,0.175735850353211,DOWN,-2.393622525217167,1.9213642947194112e-29,DOWN,-2.056320222995548,1.371045825649366e-13,NS,-0.1150167160581204,0.885406267005075
ENSG00000118804,STBD1,"UP in 3 (Govaere_et_al,In_house_MCD,External_MCD_1) | DOWN in 1 (External_MCD_2)",NS,-0.0385714885158387,0.945798137019022,UP,2.12238056432535,1.55526342056957e-13,UP,1.562924175645482,2.055964769220936e-11,UP,1.162914755877387,0.0007106035307067,DOWN,-0.9081733147107144,0.0174048795913565
ENSG00000108960,MMD,"UP in 1 (Hoang_et_al) | DOWN in 2 (Govaere_et_al,External_MCD_2)",UP,1.01060248617341,0.0106301056368398,DOWN,-0.890026917220509,5.50552754805489e-05,NS,-0.0960351829059493,0.6626766939225436,NS,-0.6289786379461669,0.0058373754642389,DOWN,-1.0989558897300082,0.0002625368295786
ENSG00000164089,ETNPPL,"UP in 2 (Hoang_et_al,Govaere_et_al) | DOWN in 2 (In_house_MCD,External_MCD_1)",UP,0.895472184363473,0.0504546833559755,UP,0.836142168403767,0.0008805045219,DOWN,-0.8468291080560524,3.4086514420362175e-05,DOWN,-1.0628561964142496,1.4483961164703254e-15,NS,-0.3962484175085556,0.5187183537044537
ENSG00000167105,TMEM92,UP in 1 (Hoang_et_al) | DOWN in 1 (Govaere_et_al),UP,2.58064327983834,0.0001252952035938,DOWN,-0.967992460098732,0.0293992936363483,NS,-0.0795817787413961,,NS,,,NS,,
ENSG00000079459,FDFT1,"UP in 2 (Hoang_et_al,Govaere_et_al) | DOWN in 2 (External_MCD_1,External_MCD_2)",UP,1.19133748754039,0.0826262356015188,UP,1.0405574337987,0.0017688066801798,NS,-0.2226596875179404,0.2162405677087487,DOWN,-0.8105667425180874,0.0003502780464724,DOWN,-1.0505648175722735,0.0003242545882243
ENSG00000196136,SERPINA3,"UP in 1 (In_house_MCD) | DOWN in 2 (External_MCD_1,External_MCD_2)",NS,-0.302098425576505,0.518693271594241,NS,-0.265853788142012,0.444035481471416,UP,1.2316304820358914,2.6792328446546174e-07,DOWN,-3.5558173979001126,1.532886056585257e-37,DOWN,-2.484033144751265,3.027329967391532e-18
ENSG00000111640,GAPDH,"UP in 1 (Govaere_et_al) | DOWN in 2 (In_house_MCD,External_MCD_1)",NS,0.513049731579862,0.0873721229899837,UP,1.16891971223651,1.45083037432366e-13,DOWN,-3.681715585935285,6.5639120425484265e-25,DOWN,-2.872078483553861,0.001441323868895,NS,-0.3305897716428783,0.4102266759207973
ENSG00000127083,OMD,UP in 1 (In_house_MCD) | DOWN in 1 (External_MCD_2),NS,0.188509785091221,0.736318533915205,NS,-0.150847449956596,0.819467746018062,UP,2.162167745194405,2.4826314546415967e-06,NS,0.5229276743063458,0.7231566694806248,DOWN,-1.1843417472088311,0.0191982305591652
ENSG00000183018,SPNS2,"UP in 2 (Hoang_et_al,Govaere_et_al) | DOWN in 2 (In_house_MCD,External_MCD_2)",UP,0.817215089572669,0.0213108610961491,UP,1.3077036421045,4.59686674106962e-13,DOWN,-1.0252307466928634,3.0485085678783272e-05,NS,-0.5664095600971117,0.0293319950282821,DOWN,-0.8723705242708087,0.0334284707879515
ENSG00000169710,FASN,"UP in 2 (Hoang_et_al,Govaere_et_al) | DOWN in 3 (In_house_MCD,External_MCD_1,External_MCD_2)",UP,1.16231342000154,0.0346584667119915,UP,2.59350586551021,9.73225714552881e-14,DOWN,-0.8790895181396972,0.007037723594536,DOWN,-2.719046644030349,1.610118901432628e-06,DOWN,-1.118469287182846,0.0027474371816275
ENSG00000175130,MARCKSL1,UP in 1 (External_MCD_2) | DOWN in 1 (Govaere_et_al),NS,0.671759825601657,0.107965406381155,DOWN,-0.989379407859163,3.7609821995439206e-09,NS,0.7234506598031202,0.004510006453334,NS,0.1635223432463887,0.5263265344324032,UP,1.372264475118205,0.0008233577004502
ENSG00000115457,IGFBP2,"UP in 2 (In_house_MCD,External_MCD_1) | DOWN in 2 (Hoang_et_al,Govaere_et_al)",DOWN,-1.88965145064713,0.0223221386721112,DOWN,-0.963195544105572,0.0605021994251226,UP,0.8969222112942792,0.0038947862034104,UP,1.220283107089265,2.148222838630541e-06,NS,-0.0772149273385246,0.9192344885226418
ENSG00000188959,C9orf152,UP in 1 (Govaere_et_al) | DOWN in 1 (External_MCD_2),NS,-0.062909693180865,0.966086569082878,UP,3.3996113269911,3.78444991504881e-14,NS,-0.53102207331719,0.0115343215825782,NS,-0.5061347253600488,0.0325715973224971,DOWN,-1.3334323706506772,0.000813361350653
ENSG00000105289,TJP3,"UP in 1 (Govaere_et_al) | DOWN in 2 (External_MCD_1,External_MCD_2)",NS,-0.129093966201241,0.708974544495293,UP,1.21462193992712,2.76583842689958e-07,NS,-0.364684541647964,0.065214596769011,DOWN,-1.446487879893464,7.30042215404079e-10,DOWN,-0.8857691293784409,0.0082300993765333
ENSG00000160752,FDPS,"UP in 1 (Govaere_et_al) | DOWN in 2 (External_MCD_1,External_MCD_2)",NS,0.740462499676807,0.257818819257015,UP,1.91255599607447,6.6412690959839e-10,NS,-0.2915974271543093,0.0739736501003193,DOWN,-1.037312010367728,0.0007543170487743,DOWN,-1.867584201871401,6.338192690810361e-10
ENSG00000081760,AACS,"UP in 1 (Govaere_et_al) | DOWN in 2 (External_MCD_1,External_MCD_2)",NS,0.930894727515982,0.0388459234318072,UP,1.04275073657029,7.44090157722705e-05,NS,0.1851521871579859,0.5172788074506907,DOWN,-1.5751794580884353,3.0609981489715776e-08,DOWN,-1.0098828261949302,0.0041154459943704
ENSG00000164687,FABP5,UP in 1 (External_MCD_2) | DOWN in 1 (External_MCD_1),NS,1.76994673805538,0.0026500842941996,NS,-0.0652005868232113,0.901095740360372,NS,-0.5140047133410076,0.1281416389531417,DOWN,-2.204584188402583,4.937209987713114e-05,UP,4.2082041916438415,5.9064536451789565e-22
ENSG00000099203,TMED1,UP in 1 (Govaere_et_al) | DOWN in 1 (External_MCD_2),NS,0.112467631545377,0.709305384373995,UP,1.37629400570296,1.02606470354804e-15,NS,0.3526886439624828,0.0360607534433745,NS,0.1745940698755436,0.2836059699385289,DOWN,-0.8366406990391817,0.0415284319208446
ENSG00000266412,NCOA4,UP in 1 (Govaere_et_al) | DOWN in 1 (External_MCD_2),NS,0.378304232250945,0.0375171905993612,UP,0.825807334963439,4.94910186048341e-06,NS,0.3038734450565359,0.0719192810547226,NS,-0.3013048569317776,0.1673989717807825,DOWN,-1.1849614931308534,0.0049647199669807
ENSG00000105697,HAMP,"UP in 1 (In_house_MCD) | DOWN in 2 (Govaere_et_al,External_MCD_1)",NS,0.539578007331958,0.716767067142708,DOWN,-1.02081248872369,0.0702565891842894,UP,0.8837708232604738,0.0031731804837123,DOWN,-2.963019448496066,0.0183209022463194,NS,-0.9652436940331888,0.5103682920650514
ENSG00000136689,IL1RN,"UP in 3 (In_house_MCD,External_MCD_1,External_MCD_2) | DOWN in 1 (Govaere_et_al)",NS,-0.116912808603715,0.772084063644949,DOWN,-0.844462778056611,5.191388984967349e-12,UP,3.186751663619624,4.796802455715632e-28,UP,2.359730794789681,1.1257887574075395e-20,UP,1.4684102040768698,1.2441419589973187e-05
ENSG00000204389,HSPA1A,UP in 1 (In_house_MCD) | DOWN in 1 (External_MCD_2),NS,-0.543984378870927,0.0664028709228627,NS,-0.745500007327956,0.0010147032923577,UP,2.228019797271667,9.390700888339983e-10,NS,1.697529423019441,0.0152352974335354,DOWN,-1.5598007302970531,0.0015097040224536
ENSG00000163083,INHBB,"UP in 2 (In_house_MCD,External_MCD_1) | DOWN in 1 (Govaere_et_al)",NS,0.0703162730639182,0.932858195826938,DOWN,-1.66489236165363,1.94676768035961e-08,UP,1.8909809707074567,1.1721910385609667e-10,UP,0.8696254386302327,0.076941797469353,NS,-0.2264255599432199,0.8197275421585759
ENSG00000198814,GK,UP in 1 (In_house_MCD) | DOWN in 1 (Govaere_et_al),NS,0.304892925830544,0.46738166468693,DOWN,-0.980534951001265,4.96710816808292e-05,UP,1.0144622625278352,4.420549891800615e-09,NS,0.3385575447697914,0.093003951358452,NS,-0.1987860010058546,0.6716548330675268
ENSG00000187045,TMPRSS6,UP in 1 (Govaere_et_al) | DOWN in 1 (External_MCD_2),NS,0.245676202948634,0.485974100688712,UP,0.802349646147922,9.74787426664654e-07,NS,-0.251002736843368,0.181079997857046,NS,-0.6968856703943934,3.2867240392069235e-14,DOWN,-1.1511295070875052,2.1495628708592176e-05
ENSG00000130222,GADD45G,UP in 1 (External_MCD_2) | DOWN in 1 (Govaere_et_al),NS,0.672588903770327,0.348619148969725,DOWN,-3.24715883235414,4.1133849908488603e-23,NS,0.2095764809185246,0.5361644174047268,NS,0.0697974947774116,0.9379308330767404,UP,1.9198148622380031,9.427576298781253e-05
ENSG00000120694,HSPH1,"UP in 2 (In_house_MCD,External_MCD_1) | DOWN in 1 (External_MCD_2)",NS,0.428362809606205,0.139049079994769,NS,0.674840431283468,0.0001997554709011,UP,0.9426836940483694,2.132029878119383e-05,UP,1.282676242004171,0.0409906514363288,DOWN,-1.1470390750523909,0.0059577413938226
ENSG00000168671,UGT3A2,"UP in 1 (Govaere_et_al) | DOWN in 3 (In_house_MCD,External_MCD_1,External_MCD_2)",NS,1.33626907974043,0.0694899625897246,UP,1.11420974551891,0.0044684577046902,DOWN,-1.3894261699119386,6.42483724893971e-10,DOWN,-1.679578343914254,8.849982110275271e-15,DOWN,-1.9312593479628748,4.150075491793288e-12
ENSG00000179218,CALR,"UP in 2 (Hoang_et_al,Govaere_et_al) | DOWN in 1 (External_MCD_2)",UP,0.870298091209557,3.64308861791026e-06,UP,1.04508882999283,5.4952047224127896e-11,NS,0.2230901086059744,0.1743314568676605,NS,-0.4621140679579975,0.0282480837357167,DOWN,-0.9813059755226432,0.0039195973793284
ENSG00000169692,AGPAT2,UP in 1 (Govaere_et_al) | DOWN in 1 (External_MCD_2),NS,0.748541379718853,0.0955917112523262,UP,0.975537173025624,5.17063033557792e-05,NS,-0.0790887003631015,0.7481770512628542,NS,-0.2464255330610337,0.2092417260333207,DOWN,-0.8418136701649663,0.0033394040266181
ENSG00000210151,MT-TS1,UP in 1 (Hoang_et_al) | DOWN in 1 (Govaere_et_al),UP,2.22594883711291,0.01096475704143,DOWN,-1.40332665759561,7.84936174190038e-06,NS,,,NS,,,NS,,
ENSG00000143870,PDIA6,UP in 1 (Govaere_et_al) | DOWN in 1 (External_MCD_2),NS,0.404860596612748,0.0355018787187343,UP,1.60038670570531,3.27433676905306e-15,NS,-0.1434104347350454,0.515218928968923,NS,-0.6944611395544532,9.145950099137913e-05,DOWN,-1.1371286155238032,0.0002831038708672
ENSG00000112494,UNC93A,"UP in 2 (Govaere_et_al,In_house_MCD) | DOWN in 2 (External_MCD_1,External_MCD_2)",NS,-0.016194125678941,0.987574539052384,UP,1.00738792098041,0.0141556862103699,UP,0.8147622555735441,0.0013874582978171,DOWN,-1.0608410354138669,0.0001706813828977,DOWN,-1.575436200056184,5.7356323492542254e-05
ENSG00000167165,UGT1A6,"UP in 1 (Govaere_et_al) | DOWN in 3 (In_house_MCD,External_MCD_1,External_MCD_2)",NS,0.22850740944086,0.662782528398335,UP,2.43226810546772,3.68180722090924e-18,DOWN,-0.8927951287795034,0.0003539019921693,DOWN,-1.8193499806976885,1.8149265153703905e-12,DOWN,-2.399651034030585,2.684496162463169e-05
